date,fpo,produce,temperature,humidity,harvest_volume_kg,market_price,storage_days,storage_capacity_kg,storage_demand_kg,utilization_pct,spoilage_risk,future_market_price,storage_cost_per_kg,potential_revenue,decision
2025-03-12 05:00:00,FPO_Ahmedabad,Apple,35.67,53.24,1276,97.55,8,1500,1211.62,80.77,MEDIUM,98.09,1.59,125168.79,SELL NOW
2025-03-12 06:00:00,FPO_Nagpur,Apple,28.12,68.04,432,106.87,5,2500,422.2,16.89,LOW,106.52,1.67,46018.53,SELL NOW
2025-03-12 07:00:00,FPO_Ahmedabad,Onion,20.75,52.6,399,30.81,14,2500,723.77,28.95,LOW,32.96,1.63,13152.27,SELL NOW
2025-03-12 08:00:00,FPO_Ahmedabad,Mango,33.93,50.32,873,59.07,7,1000,683.33,68.33,LOW,63.45,3.17,55391.21,SELL NOW
2025-03-12 09:00:00,FPO_Nagpur,Onion,26.63,49.89,748,35.71,4,1500,698.07,46.54,LOW,33.56,3.08,25099.63,SELL NOW
2025-03-12 10:00:00,FPO_Indore,Cabbage,15.0,61.64,1136,21.67,8,1500,1019.51,67.97,LOW,22.4,1.71,25448.77,SELL NOW
2025-03-12 11:00:00,FPO_Indore,Onion,29.95,57.5,296,19.48,4,2500,344.63,13.79,LOW,29.75,2.42,8807.45,STORE
2025-03-12 12:00:00,FPO_Nagpur,Tomato,31.0,95.0,248,21.76,5,1500,297.26,19.82,LOW,30.44,2.36,7549.49,STORE
2025-03-12 13:00:00,FPO_Karnal,Apple,22.94,68.14,1095,107.18,14,2500,1139.8,45.59,LOW,105.22,2.54,115217.51,SELL NOW
2025-03-12 14:00:00,FPO_Lucknow,Onion,26.85,67.89,721,31.25,1,500,500.0,100.0,LOW,43.58,3.74,31420.7,STORE
2025-03-12 15:00:00,FPO_Surat,Tomato,31.95,56.72,239,28.85,10,1500,541.36,36.09,LOW,29.7,3.94,7098.56,SELL NOW
2025-03-12 16:00:00,FPO_Ahmedabad,Mango,29.99,95.0,1113,64.55,8,2000,1010.19,50.51,MEDIUM,69.23,2.69,77054.11,SELL NOW
2025-03-12 17:00:00,FPO_Karnal,Onion,18.62,51.14,1376,31.48,7,1000,1000.0,100.0,LOW,34.69,4.26,47728.15,STORE
2025-03-12 18:00:00,FPO_Ahmedabad,Cabbage,35.52,57.89,1329,23.62,11,2500,1201.89,48.08,MEDIUM,31.22,2.96,41487.69,STORE
2025-03-12 19:00:00,FPO_Surat,Cabbage,38.24,79.99,752,22.81,5,1500,596.8,39.79,MEDIUM,20.09,3.33,15107.61,SELL NOW
2025-03-12 20:00:00,FPO_Lucknow,Cabbage,24.94,68.04,875,19.12,6,1500,851.34,56.76,LOW,19.49,2.01,17051.39,SELL NOW
2025-03-12 21:00:00,FPO_Indore,Apple,16.54,45.9,969,94.67,1,2500,507.7,20.31,LOW,93.08,2.32,90196.12,SELL NOW
2025-03-12 22:00:00,FPO_Karnal,Onion,32.63,65.41,410,30.87,8,2000,377.78,18.89,LOW,28.59,4.05,11722.58,SELL NOW
2025-03-12 23:00:00,FPO_Jaipur,Mango,23.96,75.2,1425,59.22,9,1500,1268.98,84.6,MEDIUM,58.51,4.92,83372.12,SELL NOW
2025-03-13 00:00:00,FPO_Jaipur,Onion,31.21,72.68,632,32.44,11,500,500.0,100.0,HIGH,31.26,3.97,19756.86,SELL NOW
2025-03-13 01:00:00,FPO_Surat,Apple,41.21,74.92,906,99.57,5,1000,645.96,64.6,MEDIUM,105.78,1.69,95834.74,SELL NOW
2025-03-13 02:00:00,FPO_Jaipur,Tomato,18.72,95.0,764,22.68,10,2500,989.81,39.59,LOW,23.74,2.0,18139.8,SELL NOW
2025-03-13 03:00:00,FPO_Indore,Apple,23.22,69.07,346,101.23,7,1500,552.01,36.8,LOW,102.96,3.06,35623.79,SELL NOW
2025-03-13 04:00:00,FPO_Surat,Cabbage,26.83,76.93,1722,25.93,10,1000,1000.0,100.0,MEDIUM,19.75,4.06,34013.45,SELL NOW
2025-03-13 05:00:00,FPO_Indore,Tomato,35.75,30.0,481,28.09,13,2500,632.29,25.29,LOW,36.03,2.08,17329.25,STORE
2025-03-13 06:00:00,FPO_Lucknow,Cabbage,45.0,92.98,1533,25.79,4,2500,1160.46,46.42,HIGH,20.22,4.13,31002.8,SELL NOW
2025-03-13 07:00:00,FPO_Ahmedabad,Potato,29.48,65.97,954,31.83,6,2500,757.88,30.32,LOW,35.31,3.45,33681.76,STORE
2025-03-13 08:00:00,FPO_Lucknow,Apple,18.21,51.98,1274,94.04,2,2000,822.27,41.11,LOW,103.68,4.21,132093.54,STORE
2025-03-13 09:00:00,FPO_Lucknow,Apple,25.93,62.07,694,95.21,4,500,500.0,100.0,LOW,105.9,3.45,73495.04,STORE
2025-03-13 10:00:00,FPO_Indore,Mango,23.35,74.94,608,51.49,5,2500,780.16,31.21,LOW,47.57,3.61,28924.68,SELL NOW
2025-03-13 11:00:00,FPO_Surat,Onion,32.33,80.52,1849,30.46,14,2000,1689.56,84.48,HIGH,32.57,2.37,60216.58,SELL NOW
2025-03-13 12:00:00,FPO_Surat,Tomato,30.26,63.57,472,18.32,9,2500,482.13,19.29,LOW,25.17,4.02,11880.43,STORE
2025-03-13 13:00:00,FPO_Jaipur,Tomato,21.75,74.02,657,29.12,13,2500,929.54,37.18,LOW,30.1,4.45,19772.92,SELL NOW
2025-03-13 14:00:00,FPO_Nashik,Mango,23.0,61.05,1343,59.72,9,2000,1103.74,55.19,LOW,68.12,4.55,91489.45,STORE
2025-03-13 15:00:00,FPO_Ahmedabad,Mango,25.84,72.37,1924,57.13,8,500,500.0,100.0,MEDIUM,49.94,1.6,96089.14,SELL NOW
2025-03-13 16:00:00,FPO_Indore,Onion,26.56,68.09,245,32.36,13,1000,600.96,60.1,MEDIUM,36.12,3.69,8849.4,STORE
2025-03-13 17:00:00,FPO_Jaipur,Cabbage,27.75,69.51,1466,26.48,12,1500,1266.67,84.44,MEDIUM,31.73,4.96,46512.08,STORE
2025-03-13 18:00:00,FPO_Karnal,Onion,28.29,60.34,510,38.03,14,2500,796.1,31.84,LOW,35.3,3.55,18001.02,SELL NOW
2025-03-13 19:00:00,FPO_Nashik,Apple,35.41,71.05,761,103.07,4,500,499.0,99.8,MEDIUM,110.07,2.1,83762.75,SELL NOW
2025-03-13 20:00:00,FPO_Nashik,Cabbage,25.62,52.6,530,24.68,6,1500,375.82,25.05,LOW,22.56,4.57,11957.9,SELL NOW
2025-03-13 21:00:00,FPO_Indore,Potato,24.74,67.92,210,10.59,7,2500,463.28,18.53,LOW,21.71,2.43,4559.29,STORE
2025-03-13 22:00:00,FPO_Nagpur,Onion,19.97,55.48,1107,34.65,13,1500,1211.12,80.74,LOW,36.03,1.66,39889.49,SELL NOW
2025-03-13 23:00:00,FPO_Ahmedabad,Mango,26.66,50.1,1647,64.69,1,2000,995.67,49.78,LOW,66.89,3.01,110169.54,SELL NOW
2025-03-14 00:00:00,FPO_Nashik,Cabbage,29.54,54.42,1271,31.62,13,500,500.0,100.0,MEDIUM,29.45,1.85,37431.03,SELL NOW
2025-03-14 01:00:00,FPO_Indore,Onion,17.66,61.88,1600,18.56,1,500,500.0,100.0,LOW,19.81,1.9,31697.31,SELL NOW
2025-03-14 02:00:00,FPO_Indore,Tomato,25.95,57.07,1791,29.03,4,1000,1000.0,100.0,LOW,28.49,3.12,51027.05,SELL NOW
2025-03-14 03:00:00,FPO_Jaipur,Potato,34.96,70.94,207,25.29,3,1000,210.19,21.02,LOW,29.8,3.64,6169.1,STORE
2025-03-14 04:00:00,FPO_Karnal,Apple,31.89,66.2,1183,106.01,10,1500,1150.04,76.67,MEDIUM,110.3,4.67,130486.5,SELL NOW
2025-03-14 05:00:00,FPO_Nagpur,Tomato,30.24,80.22,1749,31.01,4,2000,1314.68,65.73,LOW,33.57,3.97,58711.23,SELL NOW
2025-03-14 06:00:00,FPO_Ahmedabad,Tomato,31.73,63.73,1950,28.3,13,1500,1500.0,100.0,HIGH,32.15,4.45,62697.06,SELL NOW
2025-03-14 07:00:00,FPO_Surat,Potato,24.56,67.71,1593,16.91,13,2500,1473.38,58.94,LOW,14.44,2.94,23001.01,SELL NOW
2025-03-14 08:00:00,FPO_Lucknow,Apple,23.76,92.99,1663,99.41,9,500,500.0,100.0,HIGH,97.25,2.62,161725.59,SELL NOW
2025-03-14 09:00:00,FPO_Karnal,Mango,35.63,58.42,1980,61.94,2,1500,1213.97,80.93,LOW,70.97,3.57,140523.88,STORE
2025-03-14 10:00:00,FPO_Karnal,Cabbage,32.97,60.72,765,28.91,14,1500,879.98,58.67,MEDIUM,28.19,3.93,21561.93,SELL NOW
2025-03-14 11:00:00,FPO_Jaipur,Apple,23.52,83.05,1707,92.07,4,500,500.0,100.0,MEDIUM,96.56,3.49,164819.4,SELL NOW
2025-03-14 12:00:00,FPO_Surat,Onion,16.73,50.65,472,31.48,7,500,500.0,100.0,LOW,22.96,2.43,10838.0,SELL NOW
2025-03-14 13:00:00,FPO_Nashik,Tomato,23.65,84.73,1140,20.64,2,1000,971.5,97.15,LOW,25.76,2.79,29371.72,STORE
2025-03-14 14:00:00,FPO_Nashik,Onion,31.26,61.45,1100,31.33,8,1000,926.75,92.68,MEDIUM,40.14,3.07,44155.29,STORE
2025-03-14 15:00:00,FPO_Jaipur,Mango,24.05,52.5,330,54.26,10,500,444.21,88.84,LOW,57.87,1.55,19096.29,SELL NOW
2025-03-14 16:00:00,FPO_Indore,Onion,29.98,78.58,1744,22.78,4,1500,1308.35,87.22,MEDIUM,26.64,4.58,46451.76,STORE
2025-03-14 17:00:00,FPO_Nashik,Apple,36.52,61.23,923,109.05,9,2500,794.49,31.78,LOW,119.89,3.29,110661.61,SELL NOW
2025-03-14 18:00:00,FPO_Nagpur,Onion,27.44,92.36,833,23.09,14,1500,1043.0,69.53,HIGH,27.51,4.13,22915.02,SELL NOW
2025-03-14 19:00:00,FPO_Ahmedabad,Mango,29.4,66.22,313,56.82,1,2500,343.52,13.74,LOW,56.4,2.1,17651.64,SELL NOW
2025-03-14 20:00:00,FPO_Karnal,Mango,32.11,66.11,731,59.9,7,500,500.0,100.0,MEDIUM,60.7,3.45,44374.31,SELL NOW
2025-03-14 21:00:00,FPO_Karnal,Mango,21.51,56.21,1722,49.59,1,2500,1105.46,44.22,LOW,49.55,4.74,85323.12,SELL NOW
2025-03-14 22:00:00,FPO_Nagpur,Apple,23.36,62.8,1562,103.93,11,1000,1000.0,100.0,MEDIUM,111.8,2.25,174633.29,SELL NOW
2025-03-14 23:00:00,FPO_Surat,Mango,32.36,60.91,1244,56.5,10,500,500.0,100.0,MEDIUM,65.94,2.71,82030.75,STORE
2025-03-15 00:00:00,FPO_Nashik,Tomato,28.22,84.97,1943,22.9,11,2000,1752.53,87.63,HIGH,31.24,2.86,60690.78,SELL NOW
2025-03-15 01:00:00,FPO_Karnal,Mango,28.73,69.34,232,64.62,9,2500,387.68,15.51,LOW,63.98,2.84,14843.3,SELL NOW
2025-03-15 02:00:00,FPO_Lucknow,Onion,28.2,75.58,332,23.32,14,2500,728.94,29.16,MEDIUM,26.68,3.6,8858.32,STORE
2025-03-15 03:00:00,FPO_Surat,Cabbage,33.87,66.48,1119,27.24,12,2000,937.19,46.86,MEDIUM,33.74,2.88,37757.93,STORE
2025-03-15 04:00:00,FPO_Ahmedabad,Onion,30.61,58.84,1926,30.12,10,2000,1341.45,67.07,LOW,27.28,3.86,52541.39,SELL NOW
2025-03-15 05:00:00,FPO_Ahmedabad,Cabbage,30.69,70.56,1174,25.29,12,500,500.0,100.0,HIGH,32.83,3.2,38544.23,SELL NOW
2025-03-15 06:00:00,FPO_Karnal,Onion,35.33,88.86,225,29.72,13,1500,589.89,39.33,HIGH,36.97,2.05,8319.37,SELL NOW
2025-03-15 07:00:00,FPO_Jaipur,Apple,37.64,49.27,1587,100.64,10,2000,1468.28,73.41,MEDIUM,106.64,4.82,169243.44,SELL NOW
2025-03-15 08:00:00,FPO_Surat,Onion,41.46,71.29,800,18.61,12,2500,947.16,37.89,HIGH,25.72,2.34,20577.54,SELL NOW
2025-03-15 09:00:00,FPO_Karnal,Apple,24.53,87.45,1315,95.63,1,2000,846.54,42.33,LOW,98.22,3.47,129154.33,SELL NOW
2025-03-15 10:00:00,FPO_Jaipur,Apple,42.82,52.78,744,95.43,3,500,491.96,98.39,MEDIUM,94.26,1.71,70126.05,SELL NOW
2025-03-15 11:00:00,FPO_Karnal,Mango,21.42,78.83,1461,65.54,12,500,500.0,100.0,MEDIUM,74.39,4.72,108682.72,STORE
2025-03-15 12:00:00,FPO_Lucknow,Tomato,39.61,78.85,217,28.79,7,2500,459.0,18.36,MEDIUM,32.02,4.75,6948.76,STORE
2025-03-15 13:00:00,FPO_Surat,Cabbage,24.2,45.59,1497,25.06,14,2500,1355.71,54.23,LOW,25.45,2.78,38094.41,SELL NOW
2025-03-15 14:00:00,FPO_Indore,Mango,27.59,81.66,1133,69.28,13,2500,1158.27,46.33,MEDIUM,72.92,1.92,82619.21,SELL NOW
2025-03-15 15:00:00,FPO_Ahmedabad,Mango,28.11,56.09,488,49.88,1,1500,397.59,26.51,LOW,53.48,4.19,26100.47,SELL NOW
2025-03-15 16:00:00,FPO_Karnal,Apple,22.8,70.38,1250,107.07,5,2500,960.35,38.41,LOW,107.76,2.42,134695.84,SELL NOW
2025-03-15 17:00:00,FPO_Lucknow,Apple,28.52,80.36,1016,100.06,6,500,500.0,100.0,MEDIUM,105.78,3.95,107472.01,SELL NOW
2025-03-15 18:00:00,FPO_Jaipur,Cabbage,23.11,83.0,1657,21.22,14,500,500.0,100.0,HIGH,33.8,4.7,56014.51,SELL NOW
2025-03-15 19:00:00,FPO_Jaipur,Onion,20.59,41.96,307,27.33,3,2000,354.46,17.72,LOW,24.11,3.57,7402.57,SELL NOW
2025-03-15 20:00:00,FPO_Ahmedabad,Onion,27.77,91.83,1172,27.51,13,2500,1281.74,51.27,HIGH,24.41,4.51,28611.32,SELL NOW
2025-03-15 21:00:00,FPO_Nagpur,Mango,37.54,86.27,1147,67.5,6,1500,981.92,65.46,HIGH,76.68,2.29,87947.44,SELL NOW
2025-03-15 22:00:00,FPO_Karnal,Potato,26.48,80.78,937,23.2,4,1000,678.81,67.88,LOW,30.14,4.69,28239.06,STORE
2025-03-15 23:00:00,FPO_Surat,Potato,33.65,70.42,523,25.43,6,2000,308.7,15.44,LOW,36.79,2.29,19239.23,STORE
2025-03-16 00:00:00,FPO_Nashik,Onion,22.93,58.46,1066,26.29,6,1500,801.01,53.4,LOW,38.74,2.29,41297.44,STORE
2025-03-16 01:00:00,FPO_Jaipur,Potato,20.3,48.75,1754,22.56,4,2500,1223.57,48.94,LOW,29.43,4.58,51615.27,STORE
2025-03-16 02:00:00,FPO_Surat,Onion,30.72,40.64,934,34.55,1,1500,498.25,33.22,LOW,31.82,3.44,29715.22,SELL NOW
2025-03-16 03:00:00,FPO_Surat,Apple,38.53,74.67,992,105.63,3,1000,617.13,61.71,MEDIUM,110.41,4.3,109526.01,SELL NOW
2025-03-16 04:00:00,FPO_Indore,Mango,29.25,80.77,1327,53.3,11,1500,1042.18,69.48,MEDIUM,54.56,4.31,72404.65,SELL NOW
2025-03-16 05:00:00,FPO_Surat,Tomato,32.96,63.73,1555,32.04,10,1000,1000.0,100.0,MEDIUM,37.55,3.76,58393.38,STORE
2025-03-16 06:00:00,FPO_Surat,Mango,36.97,58.09,1585,59.27,7,1000,1000.0,100.0,MEDIUM,58.62,2.16,92912.24,SELL NOW
2025-03-16 07:00:00,FPO_Indore,Onion,27.78,66.05,488,31.83,2,1000,338.76,33.88,LOW,37.59,3.92,18341.86,STORE
2025-03-16 08:00:00,FPO_Jaipur,Onion,27.09,55.39,1667,27.36,4,1500,1135.6,75.71,LOW,34.04,1.72,56736.59,STORE
2025-03-16 09:00:00,FPO_Surat,Mango,30.83,65.32,1260,67.63,6,2500,932.3,37.29,LOW,72.12,2.2,90876.42,SELL NOW
2025-03-16 10:00:00,FPO_Nagpur,Cabbage,31.9,54.53,1571,26.3,5,500,500.0,100.0,LOW,31.49,3.75,49471.97,STORE
2025-03-16 11:00:00,FPO_Nagpur,Onion,19.61,74.18,1091,27.06,14,500,500.0,100.0,MEDIUM,33.81,4.68,36888.6,STORE
2025-03-16 12:00:00,FPO_Lucknow,Potato,29.77,83.66,1979,19.56,6,1500,1484.6,98.97,MEDIUM,18.88,4.2,37353.98,SELL NOW
2025-03-16 13:00:00,FPO_Indore,Potato,28.0,72.63,242,26.3,5,2500,285.46,11.42,LOW,30.92,2.66,7483.57,STORE
2025-03-16 14:00:00,FPO_Lucknow,Onion,23.26,63.79,1349,33.61,9,500,500.0,100.0,LOW,36.31,4.38,48976.62,SELL NOW
2025-03-16 15:00:00,FPO_Indore,Onion,27.58,79.84,208,30.4,11,1000,520.91,52.09,MEDIUM,39.1,4.88,8132.95,STORE
2025-03-16 16:00:00,FPO_Karnal,Cabbage,21.01,65.28,1749,23.07,12,1500,1386.02,92.4,MEDIUM,30.11,2.66,52657.55,STORE
2025-03-16 17:00:00,FPO_Karnal,Potato,18.93,79.36,1354,26.78,13,1500,1353.81,90.25,MEDIUM,27.02,2.15,36581.17,SELL NOW
2025-03-16 18:00:00,FPO_Surat,Onion,28.4,55.46,1548,27.37,2,2000,1049.05,52.45,LOW,33.99,2.19,52611.84,STORE
2025-03-16 19:00:00,FPO_Nashik,Onion,33.41,57.4,383,27.12,4,2000,335.04,16.75,LOW,37.13,2.9,14220.27,STORE
2025-03-16 20:00:00,FPO_Karnal,Cabbage,25.92,50.17,1505,37.63,1,2000,957.74,47.89,LOW,42.75,1.68,64340.3,STORE
2025-03-16 21:00:00,FPO_Nashik,Cabbage,22.24,58.02,1094,26.89,12,2500,1149.75,45.99,LOW,28.36,3.21,31029.74,SELL NOW
2025-03-16 22:00:00,FPO_Karnal,Mango,23.17,79.72,1276,59.59,13,1500,1400.2,93.35,MEDIUM,57.26,4.06,73068.91,SELL NOW
2025-03-16 23:00:00,FPO_Ahmedabad,Cabbage,31.29,51.92,1776,22.78,7,2000,1315.29,65.76,LOW,15.95,3.36,28322.61,SELL NOW
2025-03-17 00:00:00,FPO_Karnal,Tomato,38.0,30.43,1069,26.95,1,1500,634.76,42.32,LOW,35.54,4.9,37994.76,STORE
2025-03-17 01:00:00,FPO_Lucknow,Potato,32.62,58.78,732,28.24,6,1000,389.01,38.9,LOW,24.49,3.12,17925.93,SELL NOW
2025-03-17 02:00:00,FPO_Jaipur,Mango,35.8,47.39,1600,64.14,10,2000,1328.22,66.41,LOW,62.07,1.55,99308.02,SELL NOW
2025-03-17 03:00:00,FPO_Surat,Tomato,21.71,57.43,1518,24.76,10,1500,1117.82,74.52,LOW,28.28,3.15,42922.85,STORE
2025-03-17 04:00:00,FPO_Lucknow,Onion,27.56,95.0,1431,28.35,13,2500,1387.03,55.48,HIGH,32.92,4.75,47104.07,SELL NOW
2025-03-17 05:00:00,FPO_Jaipur,Onion,34.11,51.67,1199,23.42,9,2500,1049.5,41.98,LOW,33.78,1.84,40502.25,STORE
2025-03-17 06:00:00,FPO_Nagpur,Mango,19.6,74.5,862,61.32,2,2500,758.98,30.36,LOW,66.16,2.28,57030.06,SELL NOW
2025-03-17 07:00:00,FPO_Lucknow,Cabbage,24.05,63.8,1700,5.16,1,2000,1042.0,52.1,LOW,6.82,4.0,11594.61,STORE
2025-03-17 08:00:00,FPO_Nagpur,Onion,33.65,70.59,1153,22.29,12,2500,1107.19,44.29,MEDIUM,23.96,2.53,27625.48,SELL NOW
2025-03-17 09:00:00,FPO_Nashik,Apple,29.55,57.36,268,100.46,11,500,435.35,87.07,MEDIUM,95.88,4.18,25696.05,SELL NOW
2025-03-17 10:00:00,FPO_Nashik,Mango,22.21,82.42,1660,46.88,11,1000,1000.0,100.0,MEDIUM,57.08,2.97,94757.16,STORE
2025-03-17 11:00:00,FPO_Ahmedabad,Tomato,18.22,71.4,500,39.42,11,1500,770.75,51.38,LOW,46.85,4.29,23427.37,STORE
2025-03-17 12:00:00,FPO_Karnal,Mango,36.02,71.82,226,55.57,10,500,359.35,71.87,MEDIUM,59.95,3.43,13548.7,SELL NOW
2025-03-17 13:00:00,FPO_Lucknow,Potato,15.68,66.48,1851,24.42,13,2000,1770.34,88.52,LOW,34.58,1.79,64013.52,STORE
2025-03-17 14:00:00,FPO_Nagpur,Cabbage,31.79,83.84,1129,31.34,3,1500,893.92,59.59,LOW,39.71,2.85,44837.73,STORE
2025-03-17 15:00:00,FPO_Jaipur,Cabbage,24.8,73.4,853,26.34,6,1500,766.73,51.12,LOW,32.04,2.67,27330.4,STORE
2025-03-17 16:00:00,FPO_Nashik,Mango,34.28,70.56,752,59.97,13,2500,946.57,37.86,MEDIUM,62.81,4.34,47231.14,SELL NOW
2025-03-17 17:00:00,FPO_Karnal,Onion,21.75,74.79,305,27.16,7,1500,649.8,43.32,LOW,30.35,3.69,9256.88,STORE
2025-03-17 18:00:00,FPO_Nashik,Onion,43.69,38.6,785,23.41,11,1500,453.49,30.23,LOW,19.02,4.22,14929.07,SELL NOW
2025-03-17 19:00:00,FPO_Jaipur,Apple,30.41,67.82,771,97.62,8,1000,861.89,86.19,MEDIUM,105.99,2.8,81716.66,SELL NOW
2025-03-17 20:00:00,FPO_Karnal,Apple,31.4,64.04,1009,100.52,4,2000,879.96,44.0,LOW,102.53,3.92,103455.71,SELL NOW
2025-03-17 21:00:00,FPO_Karnal,Cabbage,23.36,82.53,833,24.87,8,500,500.0,100.0,MEDIUM,33.2,1.73,27655.57,STORE
2025-03-17 22:00:00,FPO_Nagpur,Apple,27.2,54.48,1938,95.23,7,2500,1419.3,56.77,LOW,101.89,1.63,197467.32,SELL NOW
2025-03-17 23:00:00,FPO_Nagpur,Tomato,27.36,68.02,1234,33.32,11,1000,1000.0,100.0,MEDIUM,36.83,2.51,45442.6,STORE
2025-03-18 00:00:00,FPO_Lucknow,Apple,38.78,93.86,1130,92.85,8,500,500.0,100.0,HIGH,100.05,4.21,113059.7,SELL NOW
2025-03-18 01:00:00,FPO_Lucknow,Tomato,30.4,64.61,858,30.97,5,500,500.0,100.0,LOW,30.08,3.37,25805.49,SELL NOW
2025-03-18 02:00:00,FPO_Indore,Apple,31.26,45.05,1439,104.25,10,1000,1000.0,100.0,LOW,99.88,2.93,143731.41,SELL NOW
2025-03-18 03:00:00,FPO_Surat,Cabbage,31.2,95.0,1085,26.19,7,2500,920.01,36.8,MEDIUM,28.43,4.64,30848.97,SELL NOW
2025-03-18 04:00:00,FPO_Indore,Cabbage,31.77,54.27,520,33.32,14,2000,732.64,36.63,LOW,38.51,3.24,20025.42,STORE
2025-03-18 05:00:00,FPO_Ahmedabad,Tomato,19.66,49.4,659,30.03,4,1000,586.2,58.62,LOW,37.33,3.65,24597.51,STORE
2025-03-18 06:00:00,FPO_Nashik,Mango,40.3,49.99,1749,66.89,13,1000,1000.0,100.0,HIGH,70.36,4.95,123056.81,SELL NOW
2025-03-18 07:00:00,FPO_Lucknow,Cabbage,22.74,75.91,778,11.67,1,1000,348.56,34.86,LOW,10.16,3.33,7903.94,SELL NOW
2025-03-18 08:00:00,FPO_Nagpur,Mango,27.77,84.47,1915,64.69,3,2500,1355.43,54.22,LOW,74.21,4.24,142114.63,STORE
2025-03-18 09:00:00,FPO_Jaipur,Onion,37.19,91.41,1076,32.93,12,1000,1000.0,100.0,HIGH,34.14,2.95,36734.0,SELL NOW
2025-03-18 10:00:00,FPO_Nagpur,Tomato,39.61,65.23,953,30.67,10,1000,804.64,80.46,HIGH,35.61,1.63,33937.61,SELL NOW
2025-03-18 11:00:00,FPO_Nashik,Cabbage,32.84,50.2,359,28.09,9,1500,231.57,15.44,LOW,33.61,4.42,12064.85,STORE
2025-03-18 12:00:00,FPO_Indore,Potato,24.97,56.45,663,19.59,11,1500,753.45,50.23,LOW,22.94,4.81,15209.78,STORE
2025-03-18 13:00:00,FPO_Nagpur,Onion,28.77,65.5,1197,33.79,4,1500,921.67,61.44,LOW,27.08,3.02,32416.45,SELL NOW
2025-03-18 14:00:00,FPO_Surat,Mango,29.0,64.68,1745,68.91,14,1500,1500.0,100.0,HIGH,68.55,3.26,119615.44,SELL NOW
2025-03-18 15:00:00,FPO_Ahmedabad,Cabbage,29.21,84.62,1859,15.61,5,1000,1000.0,100.0,MEDIUM,20.94,2.98,38934.84,STORE
2025-03-18 16:00:00,FPO_Nashik,Tomato,20.62,45.24,1496,33.95,3,1500,1018.73,67.92,LOW,44.82,4.99,67047.08,STORE
2025-03-18 17:00:00,FPO_Indore,Apple,35.56,48.27,440,99.36,12,500,369.21,73.84,MEDIUM,105.75,4.66,46528.93,SELL NOW
2025-03-18 18:00:00,FPO_Surat,Potato,28.81,60.35,1135,18.7,11,2000,1081.45,54.07,LOW,24.13,1.64,27391.95,STORE
2025-03-18 19:00:00,FPO_Jaipur,Mango,23.67,70.54,1163,53.95,6,1500,909.78,60.65,LOW,47.0,4.23,54665.37,SELL NOW
2025-03-18 20:00:00,FPO_Indore,Onion,25.01,58.36,1158,31.9,4,2500,735.23,29.41,LOW,40.18,3.6,46532.75,STORE
2025-03-18 21:00:00,FPO_Karnal,Tomato,29.62,57.14,1878,35.91,5,2000,1397.98,69.9,LOW,43.53,1.59,81752.33,STORE
2025-03-18 22:00:00,FPO_Surat,Potato,19.58,82.61,1064,20.06,11,500,500.0,100.0,MEDIUM,25.9,3.06,27561.7,STORE
2025-03-18 23:00:00,FPO_Surat,Tomato,33.27,72.08,1390,31.33,7,2000,1037.35,51.87,LOW,35.68,2.02,49599.16,STORE
2025-03-19 00:00:00,FPO_Ahmedabad,Cabbage,29.41,50.23,1792,24.95,12,2000,1484.71,74.24,LOW,30.47,4.56,54611.09,STORE
2025-03-19 01:00:00,FPO_Nashik,Apple,37.39,57.35,849,91.78,7,500,500.0,100.0,MEDIUM,100.92,1.54,85683.32,SELL NOW
2025-03-19 02:00:00,FPO_Jaipur,Onion,28.47,72.75,526,29.1,9,1500,477.56,31.84,LOW,31.84,4.56,16747.56,SELL NOW
2025-03-19 03:00:00,FPO_Ahmedabad,Tomato,21.49,46.08,1064,24.68,2,500,500.0,100.0,LOW,29.56,4.79,31452.26,STORE
2025-03-19 04:00:00,FPO_Indore,Mango,20.81,72.66,728,54.93,14,2500,905.4,36.22,LOW,56.4,1.76,41058.91,SELL NOW
2025-03-19 05:00:00,FPO_Ahmedabad,Cabbage,25.66,59.84,1496,22.85,4,500,500.0,100.0,LOW,25.93,4.02,38786.91,STORE
2025-03-19 06:00:00,FPO_Surat,Cabbage,26.29,70.44,1078,23.41,8,1000,1000.0,100.0,MEDIUM,26.98,3.42,29085.63,STORE
2025-03-19 07:00:00,FPO_Nashik,Onion,24.6,66.8,1599,35.03,4,1000,1000.0,100.0,LOW,41.1,4.84,65715.61,STORE
2025-03-19 08:00:00,FPO_Lucknow,Cabbage,28.77,48.24,1598,25.12,12,2000,1385.02,69.25,LOW,25.63,4.29,40958.25,SELL NOW
2025-03-19 09:00:00,FPO_Ahmedabad,Mango,24.44,55.45,533,52.98,3,1500,319.53,21.3,LOW,55.38,3.93,29517.27,SELL NOW
2025-03-19 10:00:00,FPO_Karnal,Tomato,29.53,86.71,1226,34.03,14,1500,1384.89,92.33,HIGH,38.69,4.74,47434.69,SELL NOW
2025-03-19 11:00:00,FPO_Ahmedabad,Onion,24.88,95.0,1466,31.93,10,1000,1000.0,100.0,HIGH,34.28,2.06,50255.23,SELL NOW
2025-03-19 12:00:00,FPO_Indore,Cabbage,31.79,38.79,1843,26.4,6,2500,1168.86,46.75,LOW,30.19,2.82,55633.48,STORE
